Volatility 3 Framework 2.0.0

Offset	Name	Size
0xc70148266470	\Windows\System32\Microsoft\Protect\S-1-5-18\User\ebfabd0f-faf0-4508-bb97-5c6012783ea5	216
0xc70148266600	\Windows\System32\ru-RU\vsstrace.dll.mui	216
0xc70148266790	\Windows\Registration\R000000000006.clb	216
0xc70148266920	\Windows\System32\execmodelproxy.dll	216
0xc70148266c40	\Windows\System32\ru-RU\combase.dll.mui	216
0xc70148266dd0	\Windows\System32\ru-RU\fveui.dll.mui	216
0xc701482670f0	\Windows\System32\keyiso.dll	216
0xc70148267280	\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Crypto\Keys\de7cf8a7901d2ad13e5c67c29e5d1662_45bef1c9-1461-4c72-9fd4-7901d9587664	216
0xc70148267410	\Users\CSGO\AppData\Local\ConnectedDevicesPlatform\L.CSGO\ActivitiesCache.db	216
0xc701482675a0	\Windows\System32\Windows.Networking.Connectivity.dll	216
0xc70148267730	\Windows\System32\userinitext.dll	216
0xc701482678c0	\Windows\System32\TileDataRepository.dll	216
0xc70148267a50	\Windows\Temp\His203B.tmp	216
0xc70148267be0	\Windows\System32\en-US\ci.dll.mui	216
0xc70148267d70	\$Directory	216
0xc70148268090	\Windows\System32\SndVolSSO.dll	216
0xc70148268220	\Windows\System32\WinRtTracing.dll	216
0xc701482683b0	\Windows\System32\Windows.UI.Logon.dll	216
0xc70148268540	\Windows\System32\fveui.dll	216
0xc701482686d0	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	216
0xc701482689f0	\Windows\System32\Windows.StateRepositoryClient.dll	216
0xc70148268b80	\Windows\System32\ru-RU\RecoveryDrive.exe.mui	216
0xc70148268d10	\Endpoint	216
0xc70148268ea0	\Windows\System32\vss_ps.dll	216
0xc701482691c0	\Windows\System32\ru-RU\userinit.exe.mui	216
0xc701482694e0	\Windows\System32\BCP47mrm.dll	216
0xc70148269670	\Windows\System32\Windows.UI.Xaml.dll	216
0xc70148269800	\Endpoint	216
0xc70148269b20	\Windows\System32\ru-RU\NgcRecovery.dll.mui	216
0xc70148269cb0	\Windows\System32	216
0xc70148269e40	\Windows\System32\AppResolver.dll	216
0xc7014826a160	\Windows\System32\ngcrecovery.dll	216
0xc7014826a2f0	\Windows\System32\dusmapi.dll	216
0xc7014826a480	\Windows\System32\twinapi.dll	216
0xc7014826a610	\Windows\System32\wincorlib.dll	216
0xc7014826a7a0	\Windows\System32\ru-RU\crypt32.dll.mui	216
0xc7014826a930	\Windows\System32\Windows.UI.Immersive.dll	216
0xc7014826aac0	\Windows\System32\vaultcli.dll	216
0xc7014826ac50	\Windows\explorer.exe	216
0xc7014826ade0	\Windows\System32\wpnprv.dll	216
0xc7014826b100	\Windows\System32\Windows.UI.dll	216
0xc7014826b290	\Windows\System32\sbservicetrigger.dll	216
0xc7014826b420	\Windows\System32\WindowsPowerShell\v1.0\ru-RU\powershell.exe.mui	216
0xc7014826b5b0	\Windows\System32\Windows.UI.XamlHost.dll	216
0xc7014826b740	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (32-bit).lnk	216
0xc7014826b8d0	\$Directory	216
0xc7014826bbf0	\Windows\System32\LanguageOverlayUtil.dll	216
0xc7014826bd80	\$Directory	216
0xc7014826c0a0	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll	216
0xc7014826c230	\Windows\rescache\_merged\49153995\3578111883.pri	216
0xc7014826c3c0	\Windows\SystemResources\Windows.UI.Logon\Windows.UI.Logon.pri	216
0xc7014826c550	\Windows\System32\duser.dll	216
0xc7014826c6e0	\Windows\System32\CredProvDataModel.dll	216
0xc7014826c870	\Windows\System32\wpnapps.dll	216
0xc7014826ca00	\Windows\System32\threadpoolwinrt.dll	216
0xc7014826cb90	\Windows\System32\Windows.UI.Xaml.Controls.dll	216
0xc7014826cd20	\Windows\System32\Windows.Globalization.dll	216
0xc7014826ceb0	\Windows\System32\Windows.UI.Xaml.Phone.dll	216
0xc7014826d1d0	贀	216
0xc7014826d360	\Windows\System32\Windows.UI.Xaml.Maps.dll	216
0xc7014826d4f0	\Windows\System32\wmp.dll	216
0xc7014826d680	\Windows\System32\Windows.UI.Xaml.Resources.19h1.dll	216
0xc7014826d810	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\FontCache-FontSet-S-1-5-18.datt	216
0xc7014826d9a0	\Users\CSGO\AppData\Local\Microsoft\Windows\Caches\cversions.3.db	216
0xc7014826db30	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\FontCache-S-1-5-18.datt	216
0xc7014826dcc0	\Windows\System32\Windows.UI.Xaml.InkControls.dll	216
0xc7014826de50	\Windows\SystemResources\Windows.UI.Logon\pris\Windows.UI.Logon.ru-RU.pri	216
0xc7014826e170	\Windows\System32\ContentDeliveryManager.Utilities.dll	216
0xc7014826e300	\$Directory	216
0xc7014826e490	\Windows\System32\Windows.Media.Speech.dll	216
0xc7014826e620	\Windows\System32\Windows.CloudStore.Schema.Shell.dll	216
0xc7014826e7b0	\Windows\System32\wpnclient.dll	216
0xc7014826e940	\Windows\System32\directmanipulation.dll	216
0xc7014826ead0	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0xc7014826ec60	\Windows\WindowsShell.Manifest	216
0xc7014826edf0	\Windows\System32\twinui.pcshell.dll	216
0xc7014826f2a0	\Windows\System32\Windows.Security.Authentication.OnlineId.dll	216
0xc7014826f430	\Windows\System32\DWrite.dll	216
0xc7014826f5c0	\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll	216
0xc7014826f750	\Windows\System32\AuthExt.dll	216
0xc7014826f8e0	\CMApi	216
0xc7014826fc00	\$Directory	216
0xc701482700b0	\$Directory	216
0xc70148270240	\$Directory	216
0xc70148270560	\Windows\System32\NetworkStatus.dll	216
0xc70148270880	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\edb.log	216
0xc70148270ba0	\Windows\System32\ru-RU\NotificationController.dll.mui	216
0xc70148270d30	\Windows\SystemResources\imageres.dll.mun	216
0xc70148270ec0	\Windows\System32\dui70.dll	216
0xc701482711e0	\$Directory	216
0xc70148271370	\Windows\System32\ru-RU\AuthExt.dll.mui	216
0xc70148271690	\Windows\System32\webio.dll	216
0xc701482719b0	\Windows\System32\imageres.dll	216
0xc70148271b40	\Windows\ru-RU\explorer.exe.mui	216
0xc70148271cd0	\Windows\System32\BioCredProv.dll	216
0xc70148272180	\$Directory	216
0xc70148272310	\$Directory	216
0xc701482724a0	\Windows\System32\LicenseManagerApi.dll	216
0xc70148272630	\$Directory	216
0xc701482727c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f\comctl32.dll	216
0xc70148272950	\Windows\System32\MSWB7.dll	216
0xc70148272ae0	\$Directory	216
0xc70148272c70	\Windows\System32\ru-RU\credprovs.dll.mui	216
0xc70148272e00	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Caches\{01912EFF-B905-4D30-88C9-B63C603DA134}.3.ver0x0000000000000001.db	216
0xc70148273120	\$Directory	216
0xc70148273760	\$Directory	216
0xc701482740c0	\Windows\System32\NotificationControllerPS.dll	216
0xc70148274250	\Windows\System32\wuceffects.dll	216
0xc701482743e0	\Windows\Fonts\segoeuil.ttf	216
0xc70148274700	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx	216
0xc70148274a20	\$Directory	216
0xc70148274d40	\Windows\System32\StructuredQuery.dll	216
0xc70148274ed0	\Windows\System32\Windows.Devices.Enumeration.dll	216
0xc701482751f0	\CMApi	216
0xc70148275510	\Windows\System32\wlidcredprov.dll	216
0xc701482756a0	\Windows\System32\rtutils.dll	216
0xc701482759c0	\Windows\System32\rasplap.dll	216
0xc70148276190	\Windows\System32\prm0019.dll	216
0xc70148276320	\$Directory	216
0xc701482764b0	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\desktop.ini	216
0xc70148276640	\Windows\System32\ru-RU\credprovhost.dll.mui	216
0xc701482767d0	\Windows\System32\biwinrt.dll	216
0xc70148276960	\Windows\System32\CredProv2faHelper.dll	216
0xc70148276af0	\$Directory	216
0xc70148276c80	\Users\CSGO\Videos\desktop.ini	216
0xc70148276e10	\Users\CSGO\Music\desktop.ini	216
0xc70148277130	\Windows\System32\Windows.Devices.Bluetooth.dll	216
0xc701482772c0	\Windows\System32\ru-RU\winnlsres.dll.mui	216
0xc70148277450	\$Directory	216
0xc701482775e0	\ProgramData\Microsoft\Windows\Start Menu\desktop.ini	216
0xc70148277770	\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini	216
0xc70148277900	\Windows\System32\CredProvHelper.dll	216
0xc70148277a90	\Windows\System32\Windows.Media.dll	216
0xc70148277c20	\Windows\System32\RTWorkQ.dll	216
0xc70148277db0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc701482780d0	\Windows\System32\winnlsres.dll	216
0xc70148278260	\Users\CSGO\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000003.db	216
0xc701482783f0	\Users\CSGO\Desktop\desktop.ini	216
0xc70148278580	\Users\CSGO\Documents\desktop.ini	216
0xc70148278710	\Users\CSGO\Pictures\desktop.ini	216
0xc701482788a0	\Windows\Registration\R000000000006.clb	216
0xc70148278a30	\Users\CSGO\AppData\Local\Microsoft\Windows\Caches\cversions.1.db	216
0xc70148278bc0	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx	216
0xc70148278d50	\Windows\System32\deviceaccess.dll	216
0xc70148278ee0	\Windows\System32\oleaccrc.dll	216
0xc70148279200	\Windows\System32\winbio.dll	216
0xc70148279390	\Windows\System32\ru-RU\Windows.Security.Authentication.Web.Core.dll.mui	216
0xc70148279520	\$Directory	216
0xc701482796b0	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\edb.chk	216
0xc701482799d0	\Windows\System32\SettingSyncCore.dll	216
0xc70148279b60	\Windows\System32\oleacc.dll	216
0xc70148279cf0	\AsyncConnectHlp	216
0xc7014827a330	\Windows\System32\DataExchange.dll	216
0xc7014827a4c0	\Users\Public\Desktop\desktop.ini	216
0xc7014827a650	\Windows\Fonts\segmdl2.ttf	216
0xc7014827a7e0	\Windows\System32\ru-RU\oleaccrc.dll.mui	216
0xc7014827ab00	\Endpoint	216
0xc7014827b140	\Windows\System32\StartTileData.dll	216
0xc7014827b2d0	\Windows\System32\ru-RU\mswsock.dll.mui	216
0xc7014827b5f0	\Endpoint	216
0xc7014827b780	\Endpoint	216
0xc7014827b910	\AsyncSelectHlp	216
0xc7014827baa0	\Windows\System32\ru-RU\winnlsres.dll.mui	216
0xc7014827bc30	\Windows\System32\ru-RU\shell32.dll.mui	216
0xc7014827bdc0	\Endpoint	216
0xc7014827c0e0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014827c270	\Windows\rescache\_merged\2421516671\3616403649.pri	216
0xc7014827c400	\CMNotify	216
0xc7014827c590	\Windows\ImmersiveControlPanel\pris\resources.ru-RU.pri	216
0xc7014827c720	\Windows\System32\thumbcache.dll	216
0xc7014827ca40	\Windows\System32\edputil.dll	216
0xc7014827cd60	\$Directory	216
0xc7014827cef0	\Windows\System32\SecureTimeAggregator.dll	216
0xc7014827d080	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_16.db	216
0xc7014827d210	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc7014827d3a0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014827d530	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014827d6c0	\Endpoint	216
0xc7014827d850	\Endpoint	216
0xc7014827d9e0	\Windows\System32\ru-RU\crypt32.dll.mui	216
0xc7014827db70	\Windows\System32\ru-RU\mswsock.dll.mui	216
0xc7014827dd00	\CMNotify	216
0xc7014827e1b0	\Endpoint	216
0xc7014827e340	\CMNotify	216
0xc7014827e660	\$Directory	216
0xc7014827e7f0	\Windows\ImmersiveControlPanel\resources.pri	216
0xc7014827e980	\Windows\Fonts\StaticCache.dat	216
0xc7014827eca0	\Windows\System32\ExplorerFrame.dll	216
0xc7014827ee30	\Windows\System32\tcpmon.dll	216
0xc7014827f150	\Windows\System32\pdh.dll	216
0xc7014827f2e0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014827f470	\Endpoint	216
0xc7014827f600	\Windows\System32\ru-RU\svchost.exe.mui	216
0xc7014827f790	\Windows\System32\wlidres.dll	216
0xc7014827f920	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014827fab0	\Windows\System32\svchost.exe	216
0xc7014827fc40	\Windows\System32\ApplicationFrame.dll	216
0xc701482800f0	\Windows\System32\windows.immersiveshell.serviceprovider.dll	216
0xc70148280280	\Windows\System32\ru-RU\netmsg.dll.mui	216
0xc70148280410	\Windows\System32\ntshrui.dll	216
0xc701482805a0	\Users\CSGO\AppData\Local\IconCache.db	216
0xc70148280730	\srvsvc	216
0xc70148280a50	\Windows\System32\cldapi.dll	216
0xc70148280be0	\Windows\System32\twinui.dll	216
0xc70148280d70	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70148281090	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0xc70148281220	\Windows\System32\imageres.dll	216
0xc701482813b0	\Windows\System32\en-US\imageres.dll.mui	216
0xc701482816d0	\Windows\System32	216
0xc70148281860	\Windows\Microsoft.NET\Framework64\v4.0.30319\WorkflowServiceHostPerformanceCounters.dll	216
0xc701482819f0	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Themes\CachedFiles\CachedImage_1024_768_POS4.jpg	216
0xc70148281b80	\Windows\System32\drivers\winnat.sys	216
0xc70148281d10	\Windows\System32\ru-RU\propsys.dll.mui	216
0xc70148281ea0	\Windows\Registration\R000000000006.clb	216
0xc701482821c0	\Windows\System32\vid.dll	216
0xc70148282350	\Windows\System32\windows.applicationmodel.datatransfer.dll	216
0xc701482824e0	\CMApi	216
0xc70148282670	\Users\CSGO\AppData\Local\Microsoft\OneDrive\19.002.0107.0005\amd64\FileSyncShell64.dll	216
0xc70148282800	\Users\Public\desktop.ini	216
0xc70148282990	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70148282b20	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc70148282cb0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70148282e40	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148283160	\Windows\Media\Windows Notify System Generic.wav	216
0xc701482832f0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc70148283480	\Windows\System32\CertPolEng.dll	216
0xc70148283610	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc701482837a0	\$Directory	216
0xc70148283930	\$Directory	216
0xc70148283ac0	\Users\CSGO\Desktop\Microsoft Edge.lnk	216
0xc70148283c50	\Windows\System32\ru-RU\windows.storage.dll.mui	216
0xc70148283de0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db	216
0xc70148284100	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db	216
0xc70148284290	\Windows\System32\dllhost.exe	216
0xc70148284420	\$Directory	216
0xc701482845b0	\Windows\System32\cryptnet.dll	216
0xc70148284740	\Windows\System32\ru-RU\win32spl.dll.mui	216
0xc701482848d0	\Users\desktop.ini	216
0xc70148284a60	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db	216
0xc70148284bf0	\Windows\System32\defragsvc.dll	216
0xc70148284d80	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc701482850a0	\Windows\SysWOW64\ncryptsslp.dll	216
0xc70148285230	\$Directory	216
0xc701482853c0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0xc70148285550	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0xc701482856e0	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\StartUnifiedTileModelCache.dat	216
0xc70148285870	\$Directory	216
0xc70148285b90	\Windows\System32\EhStorShell.dll	216
0xc70148285d20	\Windows\System32\ru-RU\shell32.dll.mui	216
0xc70148285eb0	\Windows\System32\cscui.dll	216
0xc70148340180	\Windows\System32\config\DRIVERS	216
0xc70148340460	\Device\HarddiskVolume4\Windows\System32\config\DRIVERS{fd9a35cb-49fe-11e9-aa2c-248a07783950}.TM	216
0xc70148340d00	\Windows\System32\config\DRIVERS{fd9a35cb-49fe-11e9-aa2c-248a07783950}.TM.blf	216
0xc70148340e70	\Windows\System32\config\DRIVERS{fd9a35cb-49fe-11e9-aa2c-248a07783950}.TMContainer00000000000000000002.regtrans-ms	216
0xc70148341150	\Device\HarddiskVolume4\Windows\System32\config\DRIVERS{fd9a35cb-49fe-11e9-aa2c-248a07783950}.TM	216
0xc70148341430	\Windows\System32\config\DRIVERS{fd9a35cb-49fe-11e9-aa2c-248a07783950}.TMContainer00000000000000000001.regtrans-ms	216
0xc70148341b60	\Windows\System32\config\DRIVERS.LOG2	216
0xc701483429c0	\Windows\System32\config\DRIVERS.LOG1	216
0xc70148342ca0	\SystemRoot\System32\Config\TxR\{fd9a35aa-49fe-11e9-aa2c-248a07783950}.TxR	216
0xc70148342e10	\Windows\System32\config\TxR\{fd9a35aa-49fe-11e9-aa2c-248a07783950}.TxR.blf	216
0xc70148434150	\Windows\System32\SyncCenter.dll	216
0xc701484342e0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db	216
0xc70148434470	\Windows\Registration\R000000000006.clb	216
0xc70148434920	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db	216
0xc70148434ab0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xc70148434c40	\$Directory	216
0xc70148434dd0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc701484350f0	\Windows\System32\AboveLockAppHost.dll	216
0xc70148435280	\Windows\System32\ru-RU\crypt32.dll.mui	216
0xc70148435410	\$Directory	216
0xc701484355a0	\Endpoint	216
0xc70148435730	\Windows\System32\spool\drivers\W32X86\PCC	216
0xc70148435a50	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70148435d70	\Windows\System32\ru-RU\crypt32.dll.mui	216
0xc70148436090	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70148436220	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc70148436540	\Windows\rescache\_merged\3127208574\177232734.pri	216
0xc701484366d0	\Windows\System32	216
0xc70148436860	\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri	216
0xc701484369f0	\Windows\System32\HolographicExtensions.dll	216
0xc70148436b80	\$Directory	216
0xc70148436d10	\Windows\System32\VirtualMonitorManager.dll	216
0xc701484371c0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xc70148437350	\Windows\System32\Windows.Shell.BlueLightReduction.dll	216
0xc701484374e0	\Windows\System32\spp\store\2.0\cache\cache.dat	216
0xc70148437990	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xc70148437e40	\Windows\System32\Windows.Web.dll	216
0xc701484382f0	\Windows\rescache\_merged\1198001884\3602763932.pri	216
0xc70148438480	\Windows\System32\Windows.Internal.Signals.dll	216
0xc70148438610	\Windows\SystemResources\ShellComponents\ShellComponents.pri	216
0xc701484387a0	\Windows\Registration\R000000000006.clb	216
0xc70148438c50	\Windows\System32\RuntimeBroker.exe	216
0xc70148438de0	\Windows\System32\ru-RU\windows.storage.dll.mui	216
0xc70148439290	\Windows\System32\NPSM.dll	216
0xc70148439420	\Windows\System32\hcproviders.dll	216
0xc701484395b0	\Windows\System32\CryptoWinRT.dll	216
0xc70148439740	\Windows\System32\ru-RU\twinui.pcshell.dll.mui	216
0xc70148439a60	\Windows\SysWOW64\BCP47Langs.dll	216
0xc70148439bf0	\Windows\System32\certca.dll	216
0xc70148439d80	\Windows\System32\Windows.Services.TargetedContent.dll	216
0xc7014843a0a0	\Windows\System32\msauserext.dll	216
0xc7014843a230	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xc7014843a3c0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xc7014843a550	\Windows\Registration\R000000000006.clb	216
0xc7014843a6e0	\Windows\SysWOW64\rsaenh.dll	216
0xc7014843a870	\Windows\System32\LockController.dll	216
0xc7014843aa00	\Windows\System32\TaskFlowDataEngine.dll	216
0xc7014843ab90		216
0xc7014843ad20	\Dev\Query	216
0xc7014843aeb0	\Users\CSGO\AppData\Local\Microsoft\OneDrive\setup\logs\Install-2021-10-18.1419.6140.1.odll	216
0xc7014843b1d0	\Users\CSGO\AppData\Local\ConnectedDevicesPlatform\L.CSGO.cdp	216
0xc7014843b360	\$Directory	216
0xc7014843b4f0	\Users\CSGO\AppData\Local\ConnectedDevicesPlatform\L.CSGO\ActivitiesCache.db-wal	216
0xc7014843b810	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xc7014843b9a0	\Windows\ServiceProfiles\LocalService\AppData\Local\ConnectedDevicesPlatform\L.CSGO.cdp	216
0xc7014843bb30	\Windows\INF\usbhub3.PNF	216
0xc7014843bcc0	\Windows\INF\monitor.PNF	216
0xc7014843be50	\Windows\INF\wvid.PNF	216
0xc7014843c170	\Windows\System32\Windows.Internal.Graphics.Display.DisplayColorManagement.dll	216
0xc7014843c300	\Dev\Query	216
0xc7014843c490	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0xc7014843c620	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xc7014843c7b0	\Windows\System32\WinSCard.dll	216
0xc7014843c940	\CMNotify	216
0xc7014843cad0	\Windows\System32\Windows.UI.Core.TextInput.dll	216
0xc7014843cc60	\Windows\INF\machine.PNF	216
0xc7014843cdf0	\Users\CSGO\AppData\Local\ConnectedDevicesPlatform\L.CSGO\ActivitiesCache.db-shm	216
0xc7014843d110	\Windows\System32\FXSRESM.dll	216
0xc7014843d2a0	\Windows\System32\Windows.Data.Activities.dll	216
0xc7014843d430	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xc7014843d5c0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xc7014843d750	\Windows\INF\basicdisplay.PNF	216
0xc7014843d8e0	\Windows\System32\PCShellCommonProxyStub.dll	216
0xc7014843da70	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.18362.1_neutral_neutral_cw5n1h2txyewy\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc7014843dc00	\Windows\System32\spool\prtprocs\x64\winprint.dll	216
0xc7014843dd90	\Windows\INF\compositebus.PNF	216
0xc7014843e0b0	\Users\CSGO\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AppData\User\Default\CacheStorage\CacheStorage.jfm	216
0xc7014843e240	\Windows\INF\oem7.PNF	216
