Volatility 3 Framework 2.0.0

PID	Process	Block	Variable	Value
5180	audiodg.exe	0x234bf791b60	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
5180	audiodg.exe	0x234bf791b60	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5180	audiodg.exe	0x234bf791b60	PROCESSOR_ARCHITECTURE	AMD64
5180	audiodg.exe	0x234bf791b60	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5180	audiodg.exe	0x234bf791b60	PROCESSOR_LEVEL	6
5180	audiodg.exe	0x234bf791b60	PROCESSOR_REVISION	a502
5180	audiodg.exe	0x234bf791b60	ProgramData	C:\ProgramData
5180	audiodg.exe	0x234bf791b60	ProgramFiles	C:\Program Files
5180	audiodg.exe	0x234bf791b60	ProgramFiles(x86)	C:\Program Files (x86)
5180	audiodg.exe	0x234bf791b60	ProgramW6432	C:\Program Files
5180	audiodg.exe	0x234bf791b60	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5180	audiodg.exe	0x234bf791b60	PUBLIC	C:\Users\Public
5180	audiodg.exe	0x234bf791b60	SystemDrive	C:
5180	audiodg.exe	0x234bf791b60	SystemRoot	C:\Windows
5180	audiodg.exe	0x234bf791b60	TEMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
5180	audiodg.exe	0x234bf791b60	TMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
5180	audiodg.exe	0x234bf791b60	USERDOMAIN	NT AUTHORITY
5180	audiodg.exe	0x234bf791b60	USERNAME	LOCAL SERVICE
5180	audiodg.exe	0x234bf791b60	USERPROFILE	C:\Windows\ServiceProfiles\LocalService
5180	audiodg.exe	0x234bf791b60	windir	C:\Windows
3628	WUDFHost.exe	0x1b8b3b31910	ACTIVE_DEVICES	SWD\WPDBUSENUM\{087A776E-3010-11EC-B3EF-342EB797156B}#0000000000008000;SWD\WPDBUSENUM\{087A776E-3010-11EC-B3EF-342EB797156B}#00000000AE254000;
3628	WUDFHost.exe	0x1b8b3b31910	ALLUSERSPROFILE	C:\ProgramData
3628	WUDFHost.exe	0x1b8b3b31910	CommonProgramFiles	C:\Program Files\Common Files
3628	WUDFHost.exe	0x1b8b3b31910	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3628	WUDFHost.exe	0x1b8b3b31910	CommonProgramW6432	C:\Program Files\Common Files
3628	WUDFHost.exe	0x1b8b3b31910	COMPUTERNAME	DESKTOP-G8BLC8O
3628	WUDFHost.exe	0x1b8b3b31910	ComSpec	C:\Windows\system32\cmd.exe
3628	WUDFHost.exe	0x1b8b3b31910	DriverData	C:\Windows\System32\Drivers\DriverData
3628	WUDFHost.exe	0x1b8b3b31910	NUMBER_OF_PROCESSORS	2
3628	WUDFHost.exe	0x1b8b3b31910	OS	Windows_NT
3628	WUDFHost.exe	0x1b8b3b31910	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\
3628	WUDFHost.exe	0x1b8b3b31910	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3628	WUDFHost.exe	0x1b8b3b31910	PROCESSOR_ARCHITECTURE	AMD64
3628	WUDFHost.exe	0x1b8b3b31910	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
3628	WUDFHost.exe	0x1b8b3b31910	PROCESSOR_LEVEL	6
3628	WUDFHost.exe	0x1b8b3b31910	PROCESSOR_REVISION	a502
3628	WUDFHost.exe	0x1b8b3b31910	ProgramData	C:\ProgramData
3628	WUDFHost.exe	0x1b8b3b31910	ProgramFiles	C:\Program Files
3628	WUDFHost.exe	0x1b8b3b31910	ProgramFiles(x86)	C:\Program Files (x86)
3628	WUDFHost.exe	0x1b8b3b31910	ProgramW6432	C:\Program Files
3628	WUDFHost.exe	0x1b8b3b31910	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
3628	WUDFHost.exe	0x1b8b3b31910	PUBLIC	C:\Users\Public
3628	WUDFHost.exe	0x1b8b3b31910	SystemDrive	C:
3628	WUDFHost.exe	0x1b8b3b31910	SystemRoot	C:\Windows
3628	WUDFHost.exe	0x1b8b3b31910	TEMP	C:\Windows\TEMP
3628	WUDFHost.exe	0x1b8b3b31910	TMP	C:\Windows\TEMP
3628	WUDFHost.exe	0x1b8b3b31910	USERNAME	SYSTEM
3628	WUDFHost.exe	0x1b8b3b31910	USERPROFILE	C:\Windows\system32\config\systemprofile
3628	WUDFHost.exe	0x1b8b3b31910	windir	C:\Windows
3092	ShellExperienc	0x197442034c0	ALLUSERSPROFILE	C:\ProgramData
3092	ShellExperienc	0x197442034c0	APPDATA	C:\Users\CSGO\AppData\Roaming
3092	ShellExperienc	0x197442034c0	CommonProgramFiles	C:\Program Files\Common Files
3092	ShellExperienc	0x197442034c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3092	ShellExperienc	0x197442034c0	CommonProgramW6432	C:\Program Files\Common Files
3092	ShellExperienc	0x197442034c0	COMPUTERNAME	DESKTOP-G8BLC8O
3092	ShellExperienc	0x197442034c0	ComSpec	C:\Windows\system32\cmd.exe
3092	ShellExperienc	0x197442034c0	DriverData	C:\Windows\System32\Drivers\DriverData
3092	ShellExperienc	0x197442034c0	HOMEDRIVE	C:
3092	ShellExperienc	0x197442034c0	HOMEPATH	\Users\CSGO
3092	ShellExperienc	0x197442034c0	LOCALAPPDATA	C:\Users\CSGO\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC
3092	ShellExperienc	0x197442034c0	LOGONSERVER	\\DESKTOP-G8BLC8O
3092	ShellExperienc	0x197442034c0	NUMBER_OF_PROCESSORS	2
3092	ShellExperienc	0x197442034c0	OS	Windows_NT
3092	ShellExperienc	0x197442034c0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
3092	ShellExperienc	0x197442034c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3092	ShellExperienc	0x197442034c0	PROCESSOR_ARCHITECTURE	AMD64
3092	ShellExperienc	0x197442034c0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
3092	ShellExperienc	0x197442034c0	PROCESSOR_LEVEL	6
3092	ShellExperienc	0x197442034c0	PROCESSOR_REVISION	a502
3092	ShellExperienc	0x197442034c0	ProgramData	C:\ProgramData
3092	ShellExperienc	0x197442034c0	ProgramFiles	C:\Program Files
3092	ShellExperienc	0x197442034c0	ProgramFiles(x86)	C:\Program Files (x86)
3092	ShellExperienc	0x197442034c0	ProgramW6432	C:\Program Files
3092	ShellExperienc	0x197442034c0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
3092	ShellExperienc	0x197442034c0	PUBLIC	C:\Users\Public
3092	ShellExperienc	0x197442034c0	SystemDrive	C:
3092	ShellExperienc	0x197442034c0	SystemRoot	C:\Windows
3092	ShellExperienc	0x197442034c0	TEMP	C:\Users\CSGO\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC\Temp
3092	ShellExperienc	0x197442034c0	TMP	C:\Users\CSGO\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC\Temp
3092	ShellExperienc	0x197442034c0	USERDOMAIN	DESKTOP-G8BLC8O
3092	ShellExperienc	0x197442034c0	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
3092	ShellExperienc	0x197442034c0	USERNAME	CSGO
3092	ShellExperienc	0x197442034c0	USERPROFILE	C:\Users\CSGO
3092	ShellExperienc	0x197442034c0	windir	C:\Windows
4684	RuntimeBroker.	0x15e6f403340	ALLUSERSPROFILE	C:\ProgramData
4684	RuntimeBroker.	0x15e6f403340	APPDATA	C:\Users\CSGO\AppData\Roaming
4684	RuntimeBroker.	0x15e6f403340	CommonProgramFiles	C:\Program Files\Common Files
4684	RuntimeBroker.	0x15e6f403340	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4684	RuntimeBroker.	0x15e6f403340	CommonProgramW6432	C:\Program Files\Common Files
4684	RuntimeBroker.	0x15e6f403340	COMPUTERNAME	DESKTOP-G8BLC8O
4684	RuntimeBroker.	0x15e6f403340	ComSpec	C:\Windows\system32\cmd.exe
4684	RuntimeBroker.	0x15e6f403340	DriverData	C:\Windows\System32\Drivers\DriverData
4684	RuntimeBroker.	0x15e6f403340	HOMEDRIVE	C:
4684	RuntimeBroker.	0x15e6f403340	HOMEPATH	\Users\CSGO
4684	RuntimeBroker.	0x15e6f403340	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
4684	RuntimeBroker.	0x15e6f403340	LOGONSERVER	\\DESKTOP-G8BLC8O
4684	RuntimeBroker.	0x15e6f403340	NUMBER_OF_PROCESSORS	2
4684	RuntimeBroker.	0x15e6f403340	OS	Windows_NT
4684	RuntimeBroker.	0x15e6f403340	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
4684	RuntimeBroker.	0x15e6f403340	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4684	RuntimeBroker.	0x15e6f403340	PROCESSOR_ARCHITECTURE	AMD64
4684	RuntimeBroker.	0x15e6f403340	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
4684	RuntimeBroker.	0x15e6f403340	PROCESSOR_LEVEL	6
4684	RuntimeBroker.	0x15e6f403340	PROCESSOR_REVISION	a502
4684	RuntimeBroker.	0x15e6f403340	ProgramData	C:\ProgramData
4684	RuntimeBroker.	0x15e6f403340	ProgramFiles	C:\Program Files
4684	RuntimeBroker.	0x15e6f403340	ProgramFiles(x86)	C:\Program Files (x86)
4684	RuntimeBroker.	0x15e6f403340	ProgramW6432	C:\Program Files
4684	RuntimeBroker.	0x15e6f403340	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
4684	RuntimeBroker.	0x15e6f403340	PUBLIC	C:\Users\Public
4684	RuntimeBroker.	0x15e6f403340	SystemDrive	C:
4684	RuntimeBroker.	0x15e6f403340	SystemRoot	C:\Windows
4684	RuntimeBroker.	0x15e6f403340	TEMP	C:\Users\CSGO\AppData\Local\Temp
4684	RuntimeBroker.	0x15e6f403340	TMP	C:\Users\CSGO\AppData\Local\Temp
4684	RuntimeBroker.	0x15e6f403340	USERDOMAIN	DESKTOP-G8BLC8O
4684	RuntimeBroker.	0x15e6f403340	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
4684	RuntimeBroker.	0x15e6f403340	USERNAME	CSGO
4684	RuntimeBroker.	0x15e6f403340	USERPROFILE	C:\Users\CSGO
4684	RuntimeBroker.	0x15e6f403340	windir	C:\Windows
5492	FTK Imager.exe	0x401b20	ALLUSERSPROFILE	C:\ProgramData
5492	FTK Imager.exe	0x401b20	APPDATA	C:\Users\CSGO\AppData\Roaming
5492	FTK Imager.exe	0x401b20	CommonProgramFiles	C:\Program Files\Common Files
5492	FTK Imager.exe	0x401b20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5492	FTK Imager.exe	0x401b20	CommonProgramW6432	C:\Program Files\Common Files
5492	FTK Imager.exe	0x401b20	COMPUTERNAME	DESKTOP-G8BLC8O
5492	FTK Imager.exe	0x401b20	ComSpec	C:\Windows\system32\cmd.exe
5492	FTK Imager.exe	0x401b20	DriverData	C:\Windows\System32\Drivers\DriverData
5492	FTK Imager.exe	0x401b20	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
5492	FTK Imager.exe	0x401b20	FPS_BROWSER_USER_PROFILE_STRING	Default
5492	FTK Imager.exe	0x401b20	HOMEDRIVE	C:
5492	FTK Imager.exe	0x401b20	HOMEPATH	\Users\CSGO
5492	FTK Imager.exe	0x401b20	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
5492	FTK Imager.exe	0x401b20	LOGONSERVER	\\DESKTOP-G8BLC8O
5492	FTK Imager.exe	0x401b20	NUMBER_OF_PROCESSORS	2
5492	FTK Imager.exe	0x401b20	OS	Windows_NT
5492	FTK Imager.exe	0x401b20	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
5492	FTK Imager.exe	0x401b20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5492	FTK Imager.exe	0x401b20	PROCESSOR_ARCHITECTURE	AMD64
5492	FTK Imager.exe	0x401b20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
5492	FTK Imager.exe	0x401b20	PROCESSOR_LEVEL	6
5492	FTK Imager.exe	0x401b20	PROCESSOR_REVISION	a502
5492	FTK Imager.exe	0x401b20	ProgramData	C:\ProgramData
5492	FTK Imager.exe	0x401b20	ProgramFiles	C:\Program Files
5492	FTK Imager.exe	0x401b20	ProgramFiles(x86)	C:\Program Files (x86)
5492	FTK Imager.exe	0x401b20	ProgramW6432	C:\Program Files
5492	FTK Imager.exe	0x401b20	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5492	FTK Imager.exe	0x401b20	PUBLIC	C:\Users\Public
5492	FTK Imager.exe	0x401b20	SystemDrive	C:
5492	FTK Imager.exe	0x401b20	SystemRoot	C:\Windows
5492	FTK Imager.exe	0x401b20	TEMP	C:\Users\CSGO\AppData\Local\Temp
5492	FTK Imager.exe	0x401b20	TMP	C:\Users\CSGO\AppData\Local\Temp
5492	FTK Imager.exe	0x401b20	USERDOMAIN	DESKTOP-G8BLC8O
5492	FTK Imager.exe	0x401b20	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
5492	FTK Imager.exe	0x401b20	USERNAME	CSGO
5492	FTK Imager.exe	0x401b20	USERPROFILE	C:\Users\CSGO
5492	FTK Imager.exe	0x401b20	windir	C:\Windows
5492	FTK Imager.exe	0x401b20	__COMPAT_LAYER	Installer
500	RuntimeBroker.	0x24967403340	ALLUSERSPROFILE	C:\ProgramData
500	RuntimeBroker.	0x24967403340	APPDATA	C:\Users\CSGO\AppData\Roaming
500	RuntimeBroker.	0x24967403340	CommonProgramFiles	C:\Program Files\Common Files
500	RuntimeBroker.	0x24967403340	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
500	RuntimeBroker.	0x24967403340	CommonProgramW6432	C:\Program Files\Common Files
500	RuntimeBroker.	0x24967403340	COMPUTERNAME	DESKTOP-G8BLC8O
500	RuntimeBroker.	0x24967403340	ComSpec	C:\Windows\system32\cmd.exe
500	RuntimeBroker.	0x24967403340	DriverData	C:\Windows\System32\Drivers\DriverData
500	RuntimeBroker.	0x24967403340	HOMEDRIVE	C:
500	RuntimeBroker.	0x24967403340	HOMEPATH	\Users\CSGO
500	RuntimeBroker.	0x24967403340	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
500	RuntimeBroker.	0x24967403340	LOGONSERVER	\\DESKTOP-G8BLC8O
500	RuntimeBroker.	0x24967403340	NUMBER_OF_PROCESSORS	2
500	RuntimeBroker.	0x24967403340	OS	Windows_NT
500	RuntimeBroker.	0x24967403340	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps
500	RuntimeBroker.	0x24967403340	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
500	RuntimeBroker.	0x24967403340	PROCESSOR_ARCHITECTURE	AMD64
500	RuntimeBroker.	0x24967403340	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
500	RuntimeBroker.	0x24967403340	PROCESSOR_LEVEL	6
500	RuntimeBroker.	0x24967403340	PROCESSOR_REVISION	a502
500	RuntimeBroker.	0x24967403340	ProgramData	C:\ProgramData
500	RuntimeBroker.	0x24967403340	ProgramFiles	C:\Program Files
500	RuntimeBroker.	0x24967403340	ProgramFiles(x86)	C:\Program Files (x86)
500	RuntimeBroker.	0x24967403340	ProgramW6432	C:\Program Files
500	RuntimeBroker.	0x24967403340	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
500	RuntimeBroker.	0x24967403340	PUBLIC	C:\Users\Public
500	RuntimeBroker.	0x24967403340	SystemDrive	C:
500	RuntimeBroker.	0x24967403340	SystemRoot	C:\Windows
500	RuntimeBroker.	0x24967403340	TEMP	C:\Users\CSGO\AppData\Local\Temp
500	RuntimeBroker.	0x24967403340	TMP	C:\Users\CSGO\AppData\Local\Temp
500	RuntimeBroker.	0x24967403340	USERDOMAIN	DESKTOP-G8BLC8O
500	RuntimeBroker.	0x24967403340	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
500	RuntimeBroker.	0x24967403340	USERNAME	CSGO
500	RuntimeBroker.	0x24967403340	USERPROFILE	C:\Users\CSGO
500	RuntimeBroker.	0x24967403340	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	ALLUSERSPROFILE	C:\ProgramData
780	powershell.exe	0x25569f81bb0	APPDATA	C:\Users\CSGO\AppData\Roaming
780	powershell.exe	0x25569f81bb0	CommonProgramFiles	C:\Program Files\Common Files
780	powershell.exe	0x25569f81bb0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
780	powershell.exe	0x25569f81bb0	CommonProgramW6432	C:\Program Files\Common Files
780	powershell.exe	0x25569f81bb0	COMPUTERNAME	DESKTOP-G8BLC8O
780	powershell.exe	0x25569f81bb0	ComSpec	C:\Windows\system32\cmd.exe
780	powershell.exe	0x25569f81bb0	DriverData	C:\Windows\System32\Drivers\DriverData
780	powershell.exe	0x25569f81bb0	HOMEDRIVE	C:
780	powershell.exe	0x25569f81bb0	HOMEPATH	\Users\CSGO
780	powershell.exe	0x25569f81bb0	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
780	powershell.exe	0x25569f81bb0	LOGONSERVER	\\DESKTOP-G8BLC8O
780	powershell.exe	0x25569f81bb0	NUMBER_OF_PROCESSORS	2
780	powershell.exe	0x25569f81bb0	OS	Windows_NT
780	powershell.exe	0x25569f81bb0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
780	powershell.exe	0x25569f81bb0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL
780	powershell.exe	0x25569f81bb0	PROCESSOR_ARCHITECTURE	AMD64
780	powershell.exe	0x25569f81bb0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
780	powershell.exe	0x25569f81bb0	PROCESSOR_LEVEL	6
780	powershell.exe	0x25569f81bb0	PROCESSOR_REVISION	a502
780	powershell.exe	0x25569f81bb0	ProgramData	C:\ProgramData
780	powershell.exe	0x25569f81bb0	ProgramFiles	C:\Program Files
780	powershell.exe	0x25569f81bb0	ProgramFiles(x86)	C:\Program Files (x86)
780	powershell.exe	0x25569f81bb0	ProgramW6432	C:\Program Files
780	powershell.exe	0x25569f81bb0	PROMPT	$P$G
780	powershell.exe	0x25569f81bb0	PSModulePath	C:\Users\CSGO\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
780	powershell.exe	0x25569f81bb0	PUBLIC	C:\Users\Public
780	powershell.exe	0x25569f81bb0	SESSIONNAME	Console
780	powershell.exe	0x25569f81bb0	SystemDrive	C:
780	powershell.exe	0x25569f81bb0	SystemRoot	C:\Windows
780	powershell.exe	0x25569f81bb0	TEMP	C:\Users\CSGO\AppData\Local\Temp
780	powershell.exe	0x25569f81bb0	TMP	C:\Users\CSGO\AppData\Local\Temp
780	powershell.exe	0x25569f81bb0	USERDOMAIN	DESKTOP-G8BLC8O
780	powershell.exe	0x25569f81bb0	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
780	powershell.exe	0x25569f81bb0	USERNAME	CSGO
780	powershell.exe	0x25569f81bb0	USERPROFILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	USERNAME	CSGO
780	powershell.exe	0x25569f81bb0	USERPROFILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	LE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	MINGPROFILE	DESKTOP-G8BLC8O
780	powershell.exe	0x25569f81bb0	USERNAME	CSGO
780	powershell.exe	0x25569f81bb0	USERPROFILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	OP-G8BLC8	OP-G8BLC8O
780	powershell.exe	0x25569f81bb0	USERNAME	CSGO
780	powershell.exe	0x25569f81bb0	USERPROFILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	NAME	CSGO
780	powershell.exe	0x25569f81bb0	USERPROFILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
780	powershell.exe	0x25569f81bb0	ILE	C:\Users\CSGO
780	powershell.exe	0x25569f81bb0	windir	C:\Windows
1420	info.exe	0x24aa7701c20	ALLUSERSPROFILE	C:\ProgramData
1420	info.exe	0x24aa7701c20	APPDATA	C:\Users\CSGO\AppData\Roaming
1420	info.exe	0x24aa7701c20	CommonProgramFiles	C:\Program Files\Common Files
1420	info.exe	0x24aa7701c20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1420	info.exe	0x24aa7701c20	CommonProgramW6432	C:\Program Files\Common Files
1420	info.exe	0x24aa7701c20	COMPUTERNAME	DESKTOP-G8BLC8O
1420	info.exe	0x24aa7701c20	ComSpec	C:\Windows\system32\cmd.exe
1420	info.exe	0x24aa7701c20	DriverData	C:\Windows\System32\Drivers\DriverData
1420	info.exe	0x24aa7701c20	HOMEDRIVE	C:
1420	info.exe	0x24aa7701c20	HOMEPATH	\Users\CSGO
1420	info.exe	0x24aa7701c20	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
1420	info.exe	0x24aa7701c20	LOGONSERVER	\\DESKTOP-G8BLC8O
1420	info.exe	0x24aa7701c20	NUMBER_OF_PROCESSORS	2
1420	info.exe	0x24aa7701c20	OS	Windows_NT
1420	info.exe	0x24aa7701c20	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
1420	info.exe	0x24aa7701c20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL
1420	info.exe	0x24aa7701c20	PROCESSOR_ARCHITECTURE	AMD64
1420	info.exe	0x24aa7701c20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 165 Stepping 2, GenuineIntel
1420	info.exe	0x24aa7701c20	PROCESSOR_LEVEL	6
1420	info.exe	0x24aa7701c20	PROCESSOR_REVISION	a502
1420	info.exe	0x24aa7701c20	ProgramData	C:\ProgramData
1420	info.exe	0x24aa7701c20	ProgramFiles	C:\Program Files
1420	info.exe	0x24aa7701c20	ProgramFiles(x86)	C:\Program Files (x86)
1420	info.exe	0x24aa7701c20	ProgramW6432	C:\Program Files
1420	info.exe	0x24aa7701c20	PROMPT	$P$G
1420	info.exe	0x24aa7701c20	PSModulePath	C:\Users\CSGO\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1420	info.exe	0x24aa7701c20	PUBLIC	C:\Users\Public
1420	info.exe	0x24aa7701c20	SESSIONNAME	Console
1420	info.exe	0x24aa7701c20	SystemDrive	C:
1420	info.exe	0x24aa7701c20	SystemRoot	C:\Windows
1420	info.exe	0x24aa7701c20	TEMP	C:\Users\CSGO\AppData\Local\Temp
1420	info.exe	0x24aa7701c20	TMP	C:\Users\CSGO\AppData\Local\Temp
1420	info.exe	0x24aa7701c20	USERDOMAIN	DESKTOP-G8BLC8O
1420	info.exe	0x24aa7701c20	USERDOMAIN_ROAMINGPROFILE	DESKTOP-G8BLC8O
1420	info.exe	0x24aa7701c20	USERNAME	CSGO
1420	info.exe	0x24aa7701c20	USERPROFILE	C:\Users\CSGO
1420	info.exe	0x24aa7701c20	windir	C:\Windows
2112	conhost.exe	0x1e0ac4f1c20	ALLUSERSPROFILE	C:\ProgramData
2112	conhost.exe	0x1e0ac4f1c20	APPDATA	C:\Users\CSGO\AppData\Roaming
2112	conhost.exe	0x1e0ac4f1c20	CommonProgramFiles	C:\Program Files\Common Files
2112	conhost.exe	0x1e0ac4f1c20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2112	conhost.exe	0x1e0ac4f1c20	CommonProgramW6432	C:\Program Files\Common Files
2112	conhost.exe	0x1e0ac4f1c20	COMPUTERNAME	DESKTOP-G8BLC8O
2112	conhost.exe	0x1e0ac4f1c20	ComSpec	C:\Windows\system32\cmd.exe
2112	conhost.exe	0x1e0ac4f1c20	DriverData	C:\Windows\System32\Drivers\DriverData
2112	conhost.exe	0x1e0ac4f1c20	HOMEDRIVE	C:
2112	conhost.exe	0x1e0ac4f1c20	HOMEPATH	\Users\CSGO
2112	conhost.exe	0x1e0ac4f1c20	LOCALAPPDATA	C:\Users\CSGO\AppData\Local
2112	conhost.exe	0x1e0ac4f1c20	LOGONSERVER	\\DESKTOP-G8BLC8O
2112	conhost.exe	0x1e0ac4f1c20	NUMBER_OF_PROCESSORS	2
2112	conhost.exe	0x1e0ac4f1c20	OS	Windows_NT
2112	conhost.exe	0x1e0ac4f1c20	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\CSGO\AppData\Local\Microsoft\WindowsApps;
2112	conhost.exe	0x1e0ac4f1c20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL
2112	conhost.exe	0x1e0ac4f1c20	PROCESSOR_ARCHITECTURE	AMD64
